community_id,round,cooperation_rate,mean_payoff,run_id
4,25,0.04395604395604396,0.4175824175824176,11
4,26,0.01098901098901099,0.0989010989010989,11
4,27,0.03296703296703297,0.2967032967032967,11
4,28,0.01098901098901099,0.0989010989010989,11
4,29,0.02197802197802198,0.21428571428571427,11
4,30,0.02197802197802198,0.21428571428571427,11
4,31,0.01098901098901099,0.0989010989010989,11
4,32,0.02197802197802198,0.15384615384615385,11
4,33,0.01098901098901099,0.06593406593406594,11
4,34,0.04395604395604396,0.3956043956043956,11
4,35,0.04395604395604396,0.3901098901098901,11
4,36,0.054945054945054944,0.45604395604395603,11
4,37,0.02197802197802198,0.21428571428571427,11
4,38,0.03296703296703297,0.2967032967032967,11
4,39,0.02197802197802198,0.18681318681318682,11
4,40,0.03296703296703297,0.2692307692307692,11
4,41,0.04395604395604396,0.42857142857142855,11
4,42,0.03296703296703297,0.2967032967032967,11
4,43,0.04395604395604396,0.38461538461538464,11
4,44,0.03296703296703297,0.34615384615384615,11
4,45,0.02197802197802198,0.1813186813186813,11
4,46,0.03296703296703297,0.31868131868131866,11
4,47,0.03296703296703297,0.2692307692307692,11
4,48,0.02197802197802198,0.21978021978021978,11
4,49,0.01098901098901099,0.13186813186813187,11
4,50,0.0,0.0,11
4,51,0.02197802197802198,0.1813186813186813,11
4,52,0.0,0.0,11
4,53,0.0,0.0,11
4,54,0.02197802197802198,0.21428571428571427,11
4,55,0.04395604395604396,0.3791208791208791,11
4,56,0.07692307692307693,0.6098901098901099,11
4,57,0.054945054945054944,0.45054945054945056,11
4,58,0.04395604395604396,0.36813186813186816,11
4,59,0.04395604395604396,0.3791208791208791,11
4,60,0.03296703296703297,0.2857142857142857,11
4,61,0.02197802197802198,0.1813186813186813,11
4,62,0.03296703296703297,0.2692307692307692,11
4,63,0.02197802197802198,0.1813186813186813,11
4,64,0.03296703296703297,0.2857142857142857,11
4,65,0.03296703296703297,0.3131868131868132,11
4,66,0.03296703296703297,0.3131868131868132,11
4,67,0.03296703296703297,0.2802197802197802,11
4,68,0.07692307692307693,0.6538461538461539,11
4,69,0.04395604395604396,0.4175824175824176,11
4,70,0.06593406593406594,0.6208791208791209,11
4,71,0.06593406593406594,0.554945054945055,11
4,72,0.054945054945054944,0.46703296703296704,11
4,73,0.07692307692307693,0.6098901098901099,11
4,74,0.06593406593406594,0.5989010989010989,11
4,75,0.06593406593406594,0.532967032967033,11
4,76,0.06593406593406594,0.554945054945055,11
4,77,0.07692307692307693,0.6978021978021978,11
4,78,0.07692307692307693,0.6318681318681318,11
4,79,0.07692307692307693,0.6868131868131868,11
4,80,0.054945054945054944,0.4835164835164835,11
4,81,0.04395604395604396,0.38461538461538464,11
4,82,0.03296703296703297,0.3021978021978022,11
4,83,0.02197802197802198,0.1813186813186813,11
4,84,0.01098901098901099,0.0989010989010989,11
4,85,0.01098901098901099,0.08241758241758242,11
4,86,0.02197802197802198,0.17032967032967034,11
4,87,0.02197802197802198,0.1978021978021978,11
4,88,0.01098901098901099,0.08241758241758242,11
4,89,0.0,0.0,11
4,90,0.02197802197802198,0.1813186813186813,11
4,91,0.02197802197802198,0.1813186813186813,11
4,92,0.02197802197802198,0.23076923076923078,11
4,93,0.04395604395604396,0.41208791208791207,11
4,94,0.02197802197802198,0.1813186813186813,11
4,95,0.0,0.0,11
4,96,0.03296703296703297,0.2967032967032967,11
4,97,0.0,0.0,11
4,98,0.0,0.0,11
4,99,0.03296703296703297,0.26373626373626374,11
4,100,0.0,0.0,11
0,0,0.4153846153846154,3.2153846153846155,12
0,1,0.26153846153846155,2.1076923076923078,12
0,2,0.16923076923076924,1.3153846153846154,12
0,3,0.13846153846153847,1.2,12
0,4,0.09230769230769231,0.7538461538461538,12
0,5,0.015384615384615385,0.13846153846153847,12
0,6,0.015384615384615385,0.13846153846153847,12
0,7,0.015384615384615385,0.13846153846153847,12
0,8,0.046153846153846156,0.3923076923076923,12
0,9,0.0,0.0,12
0,10,0.03076923076923077,0.25384615384615383,12
0,11,0.0,0.0,12
0,12,0.015384615384615385,0.16153846153846155,12
0,13,0.03076923076923077,0.27692307692307694,12
