community_id,round,cooperation_rate,mean_payoff,social_adaptation_rate
2,76,0.24096385542168675,1.6289156626506023,0.05
2,77,0.27710843373493976,1.8939759036144577,0.05
2,78,0.27710843373493976,1.8939759036144577,0.05
2,79,0.2891566265060241,1.9903614457831325,0.05
2,80,0.30120481927710846,2.0481927710843375,0.05
2,81,0.30120481927710846,2.0481927710843375,0.05
2,82,0.30120481927710846,2.067469879518072,0.05
2,83,0.3132530120481928,2.1349397590361443,0.05
2,84,0.3253012048192771,2.2120481927710838,0.05
2,85,0.3253012048192771,2.2216867469879515,0.05
2,86,0.3132530120481928,2.144578313253012,0.05
2,87,0.3253012048192771,2.216867469879517,0.05
2,88,0.3132530120481928,2.1108433734939753,0.05
2,89,0.3373493975903614,2.2506024096385535,0.05
2,90,0.3493975903614458,2.2939759036144576,0.05
2,91,0.37349397590361444,2.4530120481927713,0.05
2,92,0.37349397590361444,2.4578313253012047,0.05
2,93,0.3614457831325301,2.3903614457831326,0.05
2,94,0.3855421686746988,2.5542168674698793,0.05
2,95,0.3614457831325301,2.404819277108434,0.05
2,96,0.37349397590361444,2.4578313253012043,0.05
2,97,0.39759036144578314,2.6072289156626502,0.05
2,98,0.37349397590361444,2.4433734939759035,0.05
2,99,0.3614457831325301,2.3759036144578314,0.05
2,100,0.3373493975903614,2.2891566265060237,0.05
3,0,0.4583333333333333,3.0055555555555555,0.05
3,1,0.4305555555555556,2.8499999999999996,0.05
3,2,0.4722222222222222,3.111111111111111,0.05
3,3,0.4861111111111111,3.2277777777777774,0.05
3,4,0.5,3.3333333333333335,0.05
3,5,0.4583333333333333,3.0888888888888886,0.05
3,6,0.4305555555555556,2.9166666666666665,0.05
3,7,0.4444444444444444,2.9944444444444445,0.05
3,8,0.4305555555555556,2.9444444444444446,0.05
3,9,0.4027777777777778,2.8388888888888886,0.05
3,10,0.4166666666666667,2.894444444444444,0.05
3,11,0.4166666666666667,2.894444444444444,0.05
3,12,0.4444444444444444,3.0555555555555554,0.05
3,13,0.4444444444444444,3.0555555555555554,0.05
3,14,0.4166666666666667,2.855555555555555,0.05
3,15,0.4027777777777778,2.7499999999999996,0.05
3,16,0.4027777777777778,2.7499999999999996,0.05
3,17,0.3888888888888889,2.6611111111111105,0.05
3,18,0.3611111111111111,2.4666666666666663,0.05
3,19,0.3472222222222222,2.361111111111111,0.05
3,20,0.3472222222222222,2.372222222222222,0.05
3,21,0.3333333333333333,2.2944444444444443,0.05
3,22,0.3472222222222222,2.3833333333333333,0.05
3,23,0.3194444444444444,2.1999999999999997,0.05
3,24,0.3333333333333333,2.2888888888888883,0.05
3,25,0.3472222222222222,2.4,0.05
3,26,0.3194444444444444,2.2166666666666663,0.05
3,27,0.3055555555555556,2.1166666666666663,0.05
3,28,0.2916666666666667,2.022222222222222,0.05
3,29,0.2638888888888889,1.8388888888888886,0.05
3,30,0.2638888888888889,1.8277777777777777,0.05
3,31,0.2638888888888889,1.8277777777777777,0.05
3,32,0.2638888888888889,1.822222222222222,0.05
3,33,0.2638888888888889,1.822222222222222,0.05
3,34,0.25,1.7333333333333332,0.05
