community_id,round,cooperation_rate,mean_payoff
1,76,0.16853932584269662,1.1595505617977528
1,77,0.14606741573033707,1.0157303370786517
1,78,0.12359550561797752,0.8719101123595506
1,79,0.16853932584269662,1.1505617977528089
1,80,0.19101123595505617,1.2943820224719103
1,81,0.19101123595505617,1.3123595505617978
1,82,0.14606741573033707,1.0022471910112358
1,83,0.15730337078651685,1.0741573033707865
1,84,0.1797752808988764,1.2764044943820223
1,85,0.12359550561797752,0.8494382022471911
1,86,0.15730337078651685,1.096629213483146
1,87,0.1348314606741573,0.9528089887640447
1,88,0.14606741573033707,1.0337078651685392
1,89,0.15730337078651685,1.0561797752808988
1,90,0.1348314606741573,0.9123595505617976
1,91,0.15730337078651685,1.042696629213483
1,92,0.19101123595505617,1.253932584269663
1,93,0.19101123595505617,1.253932584269663
1,94,0.1797752808988764,1.2044943820224718
1,95,0.20224719101123595,1.3842696629213482
1,96,0.1797752808988764,1.2269662921348314
1,97,0.14606741573033707,0.9977528089887642
1,98,0.15730337078651685,1.1056179775280899
1,99,0.1348314606741573,0.952808988764045
1,100,0.11235955056179775,0.7865168539325843
2,0,0.40963855421686746,2.824096385542169
2,1,0.39759036144578314,2.7132530120481926
2,2,0.40963855421686746,2.756626506024096
2,3,0.39759036144578314,2.689156626506024
2,4,0.43373493975903615,2.8578313253012047
2,5,0.39759036144578314,2.6216867469879515
2,6,0.3614457831325301,2.414457831325301
2,7,0.3373493975903614,2.2650602409638556
2,8,0.2891566265060241,1.9614457831325296
2,9,0.25301204819277107,1.7204819277108434
2,10,0.25301204819277107,1.7638554216867468
2,11,0.25301204819277107,1.7783132530120478
2,12,0.25301204819277107,1.759036144578313
2,13,0.2289156626506024,1.6096385542168674
2,14,0.2289156626506024,1.6385542168674698
2,15,0.2289156626506024,1.6771084337349396
2,16,0.21686746987951808,1.5710843373493977
2,17,0.1927710843373494,1.4024096385542169
2,18,0.1566265060240964,1.1325301204819278
2,19,0.1566265060240964,1.142168674698795
2,20,0.1686746987951807,1.195180722891566
2,21,0.1686746987951807,1.180722891566265
2,22,0.13253012048192772,0.9542168674698793
2,23,0.1686746987951807,1.195180722891566
2,24,0.1566265060240964,1.12289156626506
2,25,0.14457831325301204,1.0313253012048191
2,26,0.13253012048192772,0.9397590361445783
2,27,0.13253012048192772,0.9397590361445783
2,28,0.13253012048192772,0.9397590361445783
2,29,0.14457831325301204,1.002409638554217
2,30,0.1566265060240964,1.089156626506024
2,31,0.1686746987951807,1.1662650602409637
2,32,0.21686746987951808,1.508433734939759
2,33,0.20481927710843373,1.4313253012048193
2,34,0.1686746987951807,1.1855421686746987
2,35,0.12048192771084337,0.8096385542168675
2,36,0.10843373493975904,0.7228915662650602
2,37,0.0963855421686747,0.655421686746988
2,38,0.08433734939759036,0.583132530120482
