round,mean_cooperation,std_cooperation,mean_payoff,std_payoff
158,0.2972596850347075,,2.870787720288242,
159,0.2968371101377648,,2.867560906029658,
160,0.29630272781329514,,2.8647102754603466,
161,0.29736536769406924,,2.872637370853568,
162,0.29762061496491193,,2.8743781246360203,
163,0.2972935333222507,,2.872184430875227,
164,0.2980991177378695,,2.877400914479091,
165,0.2982669903234071,,2.879813925269752,
166,0.29768864249259336,,2.8758327243762247,
167,0.2974554385375166,,2.875223593638384,
168,0.2969151602456717,,2.8691989270763147,
169,0.29708030058419754,,2.869793385595744,
170,0.2977204990804834,,2.876009946063431,
171,0.2976778664598822,,2.87743719496791,
172,0.29696999034638616,,2.8693117330291713,
173,0.29665551454021566,,2.8693657372733967,
174,0.2962267500301985,,2.8640614030572764,
175,0.29602378086556114,,2.863606177228035,
176,0.296850971697816,,2.8687353734101637,
177,0.29679761145765543,,2.8674575039745975,
178,0.29653549152341757,,2.8671609675753267,
179,0.2968107950156584,,2.8676129090033045,
180,0.29675704040596934,,2.8673690136180023,
181,0.2961057033326986,,2.861634560358497,
182,0.29641811063909873,,2.867200013952164,
183,0.2964379790484833,,2.8664026977743586,
184,0.29787367367269896,,2.877813463122908,
185,0.2982876505956443,,2.8834567263216657,
186,0.298503430838257,,2.8856322507008234,
187,0.2980258804514101,,2.882495262235666,
188,0.29750671077807717,,2.8778735268754634,
189,0.29744695343333266,,2.8785300803117293,
190,0.2979899895847563,,2.8835556628007133,
191,0.29837825115895267,,2.8844553911346815,
192,0.2983827347303793,,2.8832182580562877,
193,0.2985600434215487,,2.883746581909613,
194,0.29865084330460523,,2.8814082874595153,
195,0.3003635604316033,,2.8983709440498258,
196,0.2987560617115764,,2.883564248284513,
197,0.29883076672152264,,2.8830328287291427,
198,0.29909875039636524,,2.884848297132734,
199,0.2997331590167528,,2.8900269929431315,
200,0.30043348517973123,,2.894704869218333,
201,0.29995816916051526,,2.8883817588521,
202,0.30069372596518257,,2.8965428107868645,
203,0.3015311741453749,,2.9046176708476557,
204,0.29987529868679486,,2.888708610575473,
205,0.30079230878071417,,2.8984373145428775,
206,0.3020484422980745,,2.908133088036598,
